time,open,high,low,close,Volume
1721628000,49.619999,50.150002,49.279999,49.279999,34916462
1721714400,49.259998,49.5,48.860001,48.900002,28609130
1721800800,48.799999,49.259998,48.580002,48.68,25430056
1721887200,48.619999,49,48.119999,48.240002,26724747
1721973600,48.32,48.619999,48.139999,48.220001,21368065
1722232800,47.900002,48.02,47,47.060001,25996197
1722319200,47.16,47.439999,46.900002,47.18,25784098
1722405600,47.119999,47.32,46.82,47.040001,28127792
1722492000,47.380001,48,47.380001,47.799999,25391356
1722578400,47.02,47.48,46.240002,46.48,24750913
1722837600,45.779999,45.779999,43.220001,43.400002,37133237
1722924000,44.240002,44.400002,42.799999,42.82,35496032
1723010400,43.220001,44.18,43.080002,43.759998,23397562
1723096800,43.68,44.419998,43.66,44.360001,22962098
1723183200,44.540001,44.799999,43.400002,43.400002,20058294
1723442400,43.599998,44.060001,42.700001,42.779999,21888816
1723528800,42.779999,43.099998,42.400002,43,22739888
1723615200,43.459999,43.66,42.360001,42.360001,20438078
1723701600,42.540001,43.66,42.360001,43.560001,22167770
1723788000,43.560001,43.799999,42.720001,42.860001,18256491
1724047200,42.880001,43.66,42.700001,43.66,20133858
1724133600,43.560001,44.099998,43.240002,43.66,22231671
1724220000,43.66,44.02,42.959999,43.099998,22856549
1724306400,43.240002,43.5,43.02,43.220001,18884543
1724392800,43.18,43.360001,42.299999,42.299999,20998983
1724652000,42.52,42.740002,41.759998,41.939999,20730110
1724738400,41.84,43.200001,41.82,43.099998,23860570
1724824800,43.099998,43.459999,42.919998,43.279999,16224668
1724911200,43.220001,43.720001,42.82,43.419998,25508993
1725256800,43.200001,44,43.200001,43.560001,32298547
1725343200,43.639999,43.740002,42.759998,42.82,23644254
1725429600,42.459999,42.639999,41.880001,42.299999,21421195
1725516000,42.439999,42.740002,42.119999,42.200001,18695202
1725602400,42.200001,42.380001,41.740002,41.740002,20669438
1725861600,41.860001,42.040001,41.200001,41.200001,20511992
1725948000,41.34,41.5,40.6,40.7,21040379
1726034400,40.66,40.72,39.62,39.62,19886940
1726120800,40.1,40.74,39.5,40.54,28985536
